images_image,images_label,next,fileName,type1,type2,flip?
"https://dkstatics-public.digikala.com/digikala-products/111071457.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",گلیم دستبافت کد 1105613,178,128.jpg,1,k,0
"https://dkstatics-public.digikala.com/digikala-products/113215647.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 174182,178,129.jpg,2,h,0
"https://dkstatics-public.digikala.com/digikala-products/7bed14d28b2c0c00b418fce85a5056156b7160e1_1600080981.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 171428,178,130.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/88cb1c84b90678579991a19a4a7b47f861ef5fe9_1602129491.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 171382,178,131.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/119882180.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم سی پرشیا کد 174416,178,132.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/d4e035f846f9542a77e8a8e25a69aed61f42347e_1600078594.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 171425,178,133.jpg,4,k,0
"https://dkstatics-public.digikala.com/digikala-products/119251223.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف هفت و نیم متری سی پرشیا کد 171211,178,134.jpg,2,g,0
"https://dkstatics-public.digikala.com/digikala-products/1d7fa8f121b28c0eac1227318b3500e97d38d5b4_1602152038.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 171390,178,135.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/33367976b994e12569caea40c3c4d50164aef61c_1594211325.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 101982,178,136.jpg,2,g,0
"https://dkstatics-public.digikala.com/digikala-products/ca261d6cf4996f5b33fbb143a85ad25912011f4d_1602110423.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پنج و نیم متری سی پرشیا کد 171364,178,137.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/5374777.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت طرح قشقایی شش متری کد 1104504,178,138.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/119756743.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار و نیم متری مدل بختیاری کد 57,178,139.jpg,2,k,0
"https://dkstatics-public.digikala.com/digikala-products/112116368.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف نیم متری کد 9803116,178,140.jpg,1,h,0
"https://dkstatics-public.digikala.com/digikala-products/110819280.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری کد H1706,178,141.jpg,2,k,0
"https://dkstatics-public.digikala.com/digikala-products/120784359.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نیم متری قم یاقوت کد 124,178,142.jpg,2,g,0
"https://dkstatics-public.digikala.com/digikala-products/114332352.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری کد gh02,178,143.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/2bc85215955adcc2365b48b9ba9fcecd737ac24c_1600075103.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 171420,178,144.jpg,2,t,0
"https://dkstatics-public.digikala.com/digikala-products/65ef94d99955a43ddd4aca23e705abd3f905238d_1594211536.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت هشت متری کد 102003,178,145.jpg,4,h,0
"https://dkstatics-public.digikala.com/digikala-products/114824746.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم سی پرشیا کد 177019,178,146.jpg,1,h,0
"https://dkstatics-public.digikala.com/digikala-products/119251400.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش و نیم متری سی پرشیا کد 171213,178,147.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/3095017.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت چهار متری سی پرشیا کد 102164,178,148.jpg,2,g,0
"https://dkstatics-public.digikala.com/digikala-products/5070945.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری سی پرشیا کد 702003,178,149.jpg,2,g,0
"https://dkstatics-public.digikala.com/digikala-products/114401014.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم كد 316,178,150.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/114896331.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف چهارمتری فراهان مدل حنا کد 121238,178,151.jpg,1,h,0
"https://dkstatics-public.digikala.com/digikala-products/5d5cb31f577e096ff1c79232f04ec015fd4e9f95_1602083021.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم سی پرشیا کد 172040,178,152.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/113089762.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 174107,178,153.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/119291129.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف چهار متری سی پرشیا کد 171235,178,154.jpg,2,t,0
"https://dkstatics-public.digikala.com/digikala-products/119452156.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری کد 2137,178,155.jpg,4,h,0
"https://dkstatics-public.digikala.com/digikala-products/120892671.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری طرح قشقایی کد 97002,178,156.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/113907526.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف دوازده متری سی پرشیا کد 171114,178,157.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/120842805.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 981113,178,158.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/a3bf135feab649a6471d4e079bbbfb94d30bbf96_1597052604.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک ونیم متری کد 1105713,178,159.jpg,4,h,0
"https://dkstatics-public.digikala.com/digikala-products/9480a7f926d082b610e1efdd68e3d6f3ba69f76b_1600081783.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 171429,178,160.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/0a7c78fba56827bbe7af5be6381e5c4af05b2a40_1599551020.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 1234,178,161.jpg,1,h,0
"https://dkstatics-public.digikala.com/digikala-products/119449847.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک ونیم متری کد 1105822,178,162.jpg,1,h,0
"https://dkstatics-public.digikala.com/digikala-products/682024.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 101898,178,163.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/fa825f4b2d5e550ff31bac2dc0008479c0ec0adf_1602772426.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع و نیم کد C1,178,164.jpg,5,,0
"https://dkstatics-public.digikala.com/digikala-products/fe035892a2e84327bc4d56889796f94ea0a5c66d_1603049970.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک ونیم متری مدل تبریز کد 1105723,178,165.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/113497727.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",گلیم فرش دستباف دو متری سی پرشیا کد 175045,178,166.jpg,1,k,0
"https://dkstatics-public.digikala.com/digikala-products/119249907.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 171208,178,167.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/121757410.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو و نیم متری احمدی کد 2016,178,168.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/119208421.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 171196,178,169.jpg,2,t,0
"https://dkstatics-public.digikala.com/digikala-products/3392658.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع ونیم سی پرشیا کد 161088,178,170.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/120440213.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد 981115,178,171.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/a1fbb2044dbc0ac8fb29f39278aaf8c0b90d6138_1598026030.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف دو و نیم متری کد 4003,178,172.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/1325873.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نه متری کد 102012,178,173.jpg,2,t,0
"https://dkstatics-public.digikala.com/digikala-products/119488457.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 171261,178,174.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/119490653.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 171271,178,175.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/121174031.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف چهار و نیم متری فراهان کد 121330,178,176.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/1342922.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت هفت متری کد 102040,178,177.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/ebc8ed595bacc6a7a7bb6f1a1837f346eb5857ef_1595280336.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو نیم متری مدل نایین کد 1105781,178,178.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/114505853.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف شش متری سی پرشیا کد 171154,178,179.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/883938.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 102001,178,180.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/113656092.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت سه متری فرش هريس کد 101437,178,181.jpg,1,t,0
"https://dkstatics-public.digikala.com/digikala-products/1269954.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 101991,178,182.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/111944778.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف دو متری گالری نور کد H1821,178,183.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/120808565.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف دو و نیم متری کد 638,178,184.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/114333010.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک متری کد pa01,178,185.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/121789472.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت نیم متری کد 0586,178,186.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/2f901735efcd77d9824140cb18f5a116507e95ca_1602134734.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پنج و نیم متری سی پرشیا کد 171360,178,187.jpg,4,t,0
"https://dkstatics-public.digikala.com/digikala-products/110728.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 101946,178,188.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/b60873b20f83e072af10622f7e7566f3d4173fed_1599668388.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف دو و نیم متری سی پرشیا کد 163084,178,189.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/113685800.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش متری کد 1105764,178,190.jpg,4,h,0
"https://dkstatics-public.digikala.com/digikala-products/114896739.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پنج متری کد 121247,178,191.jpg,1,h,0
"https://dkstatics-public.digikala.com/digikala-products/3392886.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت ذرع ونیم سی پرشیا کد 161089,178,192.jpg,4,h,0
"https://dkstatics-public.digikala.com/digikala-products/113446175.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",گلیم فرش دستباف سه متری سی پرشیا کد 175040,178,193.jpg,4,k,0
"https://dkstatics-public.digikala.com/digikala-products/4697886.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت اصفهان صادقی زرع نیم کد 1104470,178,194.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/9e6b317b746abf45ab8108923e7c723745339ae5_1602709616.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف ذرع و نیم کد 26501,178,195.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/ed914f11474fa791d38e7a6e425c94476ce7f962_1603224814.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت شش و نیم متری مدل اصفهان کد 1035,178,196.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/121988814.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری کد dg22,178,197.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/64b9ab4cf72f13d665341a6962fad09aec86a732_1598388492.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت دو نیم متری مدل نایین کد 1105453,178,198.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/113667917.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری فرش هريس کد 101448,178,199.jpg,1,h,0
"https://dkstatics-public.digikala.com/digikala-products/4426517.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف سه متری سی پرشیا کد 131810,178,200.jpg,4,m,0
"https://dkstatics-public.digikala.com/digikala-products/ac3642815a9ccac473dc6d3a458dd9cf4fea4399_1599670025.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف چهار و نیم متری سی پرشیا کد 163086,178,201.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/379c2886a75e314c902e31e897835620ebe36a69_1601991447.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستبافت یک و نیم متری کد 09,178,202.jpg,4,l,0
"https://dkstatics-public.digikala.com/digikala-products/114736821.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90",فرش دستباف پنج و نیم متری سی پرشیا کد 171185,178,203.jpg,4,t,0
